Model,Call#,Move,Legal,UCI,Eval,Normalized
openai/gpt-4.1-mini,66,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,67,Qxf7,True,d5f7,38 cp,0.519
openai/gpt-4.1-mini,68,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,69,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,70,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,71,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,72,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,73,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,74,Qxf7,True,d5f7,43 cp,0.521
openai/gpt-4.1-mini,75,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,76,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,77,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,78,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,79,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,80,Qxf7,True,d5f7,28 cp,0.514
openai/gpt-4.1-mini,81,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,82,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,83,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,84,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,85,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,86,Qxf7,True,d5f7,24 cp,0.512
openai/gpt-4.1-mini,87,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,88,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,89,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,90,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,91,Qxd8,False,,,0.0
openai/gpt-4.1-mini,92,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,93,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,94,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,95,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,96,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,97,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,98,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,99,Qg8,True,d5g8,Mate in 1,1.0
openai/gpt-4.1-mini,100,Qg8,True,d5g8,Mate in 1,1.0
,,,,,,
=== Summary Statistics ===,,,,,,
Average Normalized Value,,,,,0.87,
Standard Deviation,,,,,0.268,
Mean Absolute Error (from 0.5),,,,,0.42,
Illegal Moves (%),,,,,5.00%,
Mean Value (Legal Moves Only),,,,,0.916,
